t,x,y,z,vx,vy,vz
2643.0000,1391.884500,1391.986321,-44.196589,3.399773,3.409623,-3.636912
2644.0000,1395.297633,1395.407104,-47.912314,3.425285,3.436854,-3.809032
2645.0000,1398.738071,1398.850903,-51.811008,3.452232,3.453013,-3.993548
2646.0000,1402.196865,1402.317494,-55.896938,3.467398,3.479142,-4.169316
2647.0000,1405.668885,1405.799885,-60.153848,3.466747,3.479967,-4.333330
2648.0000,1409.139787,1409.279224,-64.565766,3.474607,3.481387,-4.493111
2649.0000,1412.620975,1412.763846,-69.148003,3.488784,3.490137,-4.674466
2650.0000,1416.118053,1416.253897,-73.905107,3.497618,3.492503,-4.839223
2651.0000,1419.618450,1419.748043,-78.827441,3.493148,3.504348,-4.997733
2652.0000,1423.115612,1423.249864,-83.902766,3.499850,3.500872,-5.151074
2653.0000,1426.610300,1426.752751,-89.125669,3.499303,3.502427,-5.294934
2654.0000,1430.096540,1430.250958,-94.494802,3.473853,3.505928,-5.446545
2655.0000,1433.569679,1433.741556,-100.012136,3.473448,3.490465,-5.582307
2656.0000,1437.035872,1437.222344,-105.651974,3.460027,3.469539,-5.706214
2657.0000,1440.485452,1440.676315,-111.425277,3.448077,3.442562,-5.833182
2658.0000,1443.930497,1444.103706,-117.302488,3.440712,3.416319,-5.926282
2659.0000,1447.361166,1447.511648,-123.283956,3.405659,3.395798,-6.034784
2660.0000,1450.747895,1450.904174,-129.369834,3.377484,3.390733,-6.130920
2661.0000,1454.104477,1454.279714,-135.546295,3.346846,3.363513,-6.211537
2662.0000,1457.441234,1457.619975,-141.798233,3.321585,3.313600,-6.297839
2663.0000,1460.748157,1460.921198,-148.123550,3.281748,3.287403,-6.360250
2664.0000,1464.012648,1464.190148,-154.513926,3.244437,3.243217,-6.410241
2665.0000,1467.249135,1467.420098,-160.947485,3.218675,3.210581,-6.450163
2666.0000,1470.441897,1470.611946,-167.411758,3.176020,3.173182,-6.478243
2667.0000,1473.592203,1473.761213,-173.891687,3.122515,3.125614,-6.479626
2668.0000,1476.686806,1476.867698,-180.383100,3.066679,3.085013,-6.494140
2669.0000,1479.735731,1479.920958,-186.868324,3.037309,3.023025,-6.477610
2670.0000,1482.747075,1482.919850,-193.346048,2.986504,2.975508,-6.458262
2671.0000,1485.700553,1485.871918,-199.788659,2.927014,2.918276,-6.431881
2672.0000,1488.595208,1488.758817,-206.185292,2.867452,2.862152,-6.364796
2673.0000,1491.427257,1491.592110,-212.519512,2.800687,2.808233,-6.306340
2674.0000,1494.200901,1494.371227,-218.795957,2.743474,2.755518,-6.239448
2675.0000,1496.918090,1497.091895,-224.983750,2.689956,2.688759,-6.138075
2676.0000,1499.573397,1499.752711,-231.068242,2.616702,2.625442,-6.025395
2677.0000,1502.157734,1502.340566,-237.035452,2.548570,2.545288,-5.914552
2678.0000,1504.674926,1504.847030,-242.884797,2.473509,2.474155,-5.776285
2679.0000,1507.117723,1507.288948,-248.587427,2.411537,2.403199,-5.628098
2680.0000,1509.483979,1509.663915,-254.148733,2.322953,2.336298,-5.489379
2681.0000,1511.774557,1511.963166,-259.557430,2.257454,2.265861,-5.317971
2682.0000,1513.992029,1514.185805,-264.786614,2.183145,2.190540,-5.144367
2683.0000,1516.131688,1516.337870,-269.831533,2.098642,2.112654,-4.935279
2684.0000,1518.196833,1518.409287,-274.667310,2.030773,2.025439,-4.731556
2685.0000,1520.184158,1520.398085,-279.291830,1.938393,1.946756,-4.519145
2686.0000,1522.080907,1522.303493,-283.698133,1.864711,1.868185,-4.293566
2687.0000,1523.903083,1524.125408,-287.869994,1.773696,1.781299,-4.049542
2688.0000,1525.634050,1525.863336,-291.797116,1.691307,1.694856,-3.804169
2689.0000,1527.277940,1527.516646,-295.469857,1.594342,1.609379,-3.540180
2690.0000,1528.830653,1529.077365,-298.882324,1.513979,1.506795,-3.280777
2691.0000,1530.300850,1530.535455,-302.031199,1.424726,1.412722,-3.003646
2692.0000,1531.687932,1531.906751,-304.896537,1.337360,1.333013,-2.733031
2693.0000,1532.974433,1533.199406,-307.482759,1.238734,1.243421,-2.442180
2694.0000,1534.166804,1534.397509,-309.784497,1.149580,1.152898,-2.156188
2695.0000,1535.278501,1535.497671,-311.798045,1.074906,1.058052,-1.866582
2696.0000,1536.301834,1536.503566,-313.507363,0.976963,0.959119,-1.550348
2697.0000,1537.237673,1537.424683,-314.915464,0.879946,0.872369,-1.253469
2698.0000,1538.069325,1538.256665,-316.010613,0.787265,0.785971,-0.930304
2699.0000,1538.810097,1538.996192,-316.793394,0.687971,0.690168,-0.623700
2700.0000,1539.453446,1539.631936,-317.263823,0.599989,0.589690,-0.310614
2701.0000,1540.013200,1540.177700,-317.423615,0.518747,0.493798,-0.002687
2702.0000,1540.481242,1540.628422,-317.267826,0.414131,0.399013,0.314882
2703.0000,1540.848391,1540.979328,-316.790730,0.320201,0.305649,0.642478
2704.0000,1541.115708,1541.238470,-316.001006,0.218213,0.213813,0.939798
2705.0000,1541.291656,1541.409875,-314.902300,0.139145,0.119955,1.253626
2706.0000,1541.371753,1541.482911,-313.501822,0.026990,0.026644,1.558487
2707.0000,1541.355982,1541.461966,-311.797569,-0.056818,-0.062105,1.849233
2708.0000,1541.253496,1541.353164,-309.796481,-0.151842,-0.155441,2.150179
2709.0000,1541.054908,1541.151893,-307.498866,-0.249601,-0.248218,2.445623
2710.0000,1540.760235,1540.864519,-304.911843,-0.340034,-0.331204,2.730134
2711.0000,1540.375821,1540.484493,-302.040189,-0.417522,-0.431280,3.010368
2712.0000,1539.914406,1540.012100,-298.894962,-0.508468,-0.521458,3.279452
2713.0000,1539.361809,1539.445172,-295.479697,-0.592610,-0.609353,3.548675
2714.0000,1538.722548,1538.802973,-291.813574,-0.690168,-0.673067,3.790818
2715.0000,1537.987815,1538.078293,-287.892505,-0.782232,-0.768170,4.051863
2716.0000,1537.174444,1537.262733,-283.729046,-0.851909,-0.868728,4.273548
2717.0000,1536.276868,1536.354495,-279.340793,-0.944206,-0.945892,4.507290
2718.0000,1535.290951,1535.368982,-274.717916,-1.023619,-1.020719,4.736623
2719.0000,1534.226476,1534.308426,-269.875650,-1.096348,-1.098258,4.944928
2720.0000,1533.080097,1533.163265,-264.835158,-1.185563,-1.185616,5.140473
2721.0000,1531.865943,1531.936922,-259.611233,-1.254984,-1.264709,5.314512
2722.0000,1530.572390,1530.629363,-254.217273,-1.332149,-1.349019,5.481949
2723.0000,1529.203643,1529.244669,-248.654052,-1.403812,-1.421584,5.638580
2724.0000,1527.762434,1527.793447,-242.952382,-1.480435,-1.482143,5.776922
2725.0000,1526.247725,1526.281159,-237.106823,-1.554870,-1.543396,5.910414
2726.0000,1524.662679,1524.700967,-231.138341,-1.619592,-1.615623,6.026682
2727.0000,1523.013190,1523.054639,-225.068177,-1.686075,-1.682122,6.117450
2728.0000,1521.296684,1521.337195,-218.900925,-1.746465,-1.749959,6.214045
2729.0000,1519.515635,1519.555768,-212.646823,-1.808857,-1.812735,6.298221
2730.0000,1517.681800,1517.721547,-206.313774,-1.863724,-1.860658,6.366733
2731.0000,1515.781089,1515.837725,-199.915449,-1.932117,-1.907417,6.427020
2732.0000,1513.824858,1513.895441,-193.472472,-1.982777,-1.975144,6.454375
2733.0000,1511.819134,1511.888819,-187.011731,-2.034004,-2.038448,6.467622
2734.0000,1509.764607,1509.834946,-180.533424,-2.082223,-2.071033,6.487660
2735.0000,1507.664162,1507.732619,-174.044993,-2.117894,-2.130018,6.489257
2736.0000,1505.526211,1505.583188,-167.561622,-2.159752,-2.178782,6.471061
2737.0000,1503.340464,1503.379417,-161.097607,-2.211734,-2.228809,6.459971
2738.0000,1501.106824,1501.136029,-154.663312,-2.259951,-2.259867,6.405264
2739.0000,1498.826179,1498.860583,-148.274967,-2.304587,-2.296198,6.366341
2740.0000,1496.513274,1496.549145,-141.945382,-2.327913,-2.320078,6.299108
2741.0000,1494.164349,1494.210487,-135.683438,-2.363278,-2.358948,6.224371
2742.0000,1491.793210,1491.837417,-129.499193,-2.377244,-2.388584,6.141926
2743.0000,1489.405460,1489.440241,-123.402456,-2.403859,-2.411619,6.044547
2744.0000,1486.988989,1487.020534,-117.410813,-2.432105,-2.434792,5.936329
2745.0000,1484.554938,1484.574076,-111.525062,-2.439080,-2.451531,5.834126
2746.0000,1482.110523,1482.121827,-105.748671,-2.451707,-2.457489,5.710847
2747.0000,1479.658555,1479.658141,-100.096877,-2.465354,-2.471221,5.589998
2748.0000,1477.185019,1477.180680,-94.575697,-2.476883,-2.492800,5.453445
2749.0000,1474.703094,1474.687972,-89.193229,-2.491145,-2.491995,5.311891
2750.0000,1472.204785,1472.192754,-83.958182,-2.502894,-2.499495,5.152970
2751.0000,1469.700203,1469.698188,-78.874164,-2.504867,-2.498054,5.000200
2752.0000,1467.202882,1467.192356,-73.957664,-2.501393,-2.503568,4.832880
2753.0000,1464.698123,1464.694411,-69.201990,-2.505481,-2.490335,4.673011
2754.0000,1462.206372,1462.204788,-64.610301,-2.489702,-2.489109,4.508870
2755.0000,1459.727230,1459.723034,-60.180937,-2.476178,-2.464517,4.346181
2756.0000,1457.252052,1457.261151,-55.922472,-2.467110,-2.452409,4.162089
2757.0000,1454.792817,1454.817940,-51.845754,-2.448116,-2.437336,3.989906
2758.0000,1452.356344,1452.384967,-47.950416,-2.425791,-2.424017,3.805069
2759.0000,1449.946998,1449.972037,-44.228939,-2.402009,-2.399263,3.635942
2760.0000,1447.558145,1447.575159,-40.681316,-2.371410,-2.388718,3.462672
2761.0000,1445.195545,1445.201988,-37.310789,-2.350528,-2.358375,3.279979
2762.0000,1442.856666,1442.860290,-34.111789,-2.324818,-2.317581,3.111485
2763.0000,1440.550018,1440.557022,-31.090348,-2.291928,-2.279460,2.933964
2764.0000,1438.273729,1438.290924,-28.242219,-2.255348,-2.254461,2.759519
2765.0000,1436.041805,1436.060269,-25.555209,-2.218272,-2.216466,2.604251
2766.0000,1433.854562,1433.862674,-23.032400,-2.165543,-2.176222,2.435179
2767.0000,1431.702872,1431.714993,-20.680520,-2.123324,-2.122314,2.268559
2768.0000,1429.605107,1429.612260,-18.499051,-2.069296,-2.091997,2.106111
2769.0000,1427.553826,1427.550230,-16.471642,-2.028040,-2.026347,1.946124
2770.0000,1425.550149,1425.543167,-14.595316,-1.981174,-1.982445,1.797293
2771.0000,1423.599883,1423.586934,-12.863935,-1.923876,-1.931858,1.664004
2772.0000,1421.708247,1421.690312,-11.267420,-1.866374,-1.866026,1.527474
2773.0000,1419.870086,1419.857461,-9.811070,-1.808992,-1.800733,1.381644
2774.0000,1418.090325,1418.082769,-8.489948,-1.750057,-1.754452,1.264701
2775.0000,1416.382715,1416.358589,-7.282597,-1.673569,-1.685218,1.154442
2776.0000,1414.731650,1414.698944,-6.180987,-1.627488,-1.624778,1.042464
2777.0000,1413.146066,1413.110088,-5.191173,-1.545141,-1.550909,0.934322
2778.0000,1411.637838,1411.584217,-4.302674,-1.479396,-1.491963,0.843495
2779.0000,1410.187800,1410.133578,-3.514653,-1.412304,-1.414839,0.741403
2780.0000,1408.811569,1408.756611,-2.819317,-1.347957,-1.329599,0.652657
2781.0000,1407.502114,1407.463652,-2.209817,-1.269833,-1.243829,0.577249
2782.0000,1406.269590,1406.253392,-1.670979,-1.197587,-1.177241,0.495049
2783.0000,1405.114307,1405.114407,-1.214422,-1.110896,-1.102256,0.423557
2784.0000,1404.038008,1404.055336,-0.814380,-1.035780,-1.026682,0.370576
2785.0000,1403.045010,1403.067883,-0.488509,-0.953155,-0.946394,0.298885
2786.0000,1402.140012,1402.162000,-0.209968,-0.858794,-0.866596,0.249232
2787.0000,1401.327252,1401.339490,0.014540,-0.769363,-0.773073,0.205537
2788.0000,1400.601991,1400.600423,0.203896,-0.679668,-0.700906,0.173740
2789.0000,1399.963701,1399.947580,0.357909,-0.602022,-0.605868,0.130203
2790.0000,1399.401699,1399.391030,0.469100,-0.521639,-0.507460,0.093014
2791.0000,1398.919105,1398.923463,0.550945,-0.430373,-0.429708,0.081833
2792.0000,1398.532629,1398.535134,0.624098,-0.335891,-0.345642,0.066594
2793.0000,1398.236436,1398.232482,0.679674,-0.247821,-0.257131,0.042673
2794.0000,1398.034772,1398.024210,0.715958,-0.155372,-0.157144,0.028167
2795.0000,1397.920881,1397.920203,0.742851,-0.069864,-0.054704,0.009529
2796.0000,1397.897891,1397.907475,0.758187,0.027114,0.032111,0.012779
2797.0000,1397.973657,1397.989035,0.775290,0.122738,0.129062,0.019610
2798.0000,1398.144504,1398.166378,0.782669,0.224800,0.230575,-0.001126
2799.0000,1398.415217,1398.442363,0.783909,0.311358,0.319939,0.001006
2800.0000,1398.769353,1398.804268,0.782267,0.401988,0.406514,-0.000487
2801.0000,1399.219705,1399.268250,0.778599,0.491436,0.512984,-0.003857
2802.0000,1399.762120,1399.829502,0.777137,0.591817,0.602125,-0.000026
2803.0000,1400.401781,1400.482001,0.775009,0.684272,0.693611,0.002487
2804.0000,1401.132038,1401.217593,0.777989,0.772349,0.781365,0.010594
2805.0000,1401.952994,1402.048082,0.782417,0.868958,0.874557,0.003676
2806.0000,1402.872077,1402.972133,0.776101,0.967077,0.966277,-0.012582
2807.0000,1403.883970,1403.988886,0.762642,1.050814,1.065228,-0.019084
2808.0000,1404.987115,1405.094038,0.737525,1.151037,1.144330,-0.028636
2809.0000,1406.177468,1406.287784,0.711769,1.238356,1.237542,-0.038353
2810.0000,1407.471366,1407.576427,0.658302,1.342424,1.339612,-0.064410
2811.0000,1408.866536,1408.959557,0.587884,1.440485,1.430872,-0.084764
2812.0000,1410.343139,1410.424555,0.494499,1.519810,1.505324,-0.109085
2813.0000,1411.901218,1411.984383,0.373258,1.607948,1.602567,-0.140651
2814.0000,1413.548859,1413.631298,0.226964,1.684594,1.690855,-0.162663
2815.0000,1415.277234,1415.367794,0.045693,1.763071,1.773495,-0.204394
2816.0000,1417.088762,1417.183290,-0.192942,1.853740,1.855786,-0.268577
2817.0000,1418.984789,1419.079167,-0.486080,1.944448,1.941501,-0.318772
2818.0000,1420.975322,1421.058242,-0.823132,2.034058,2.018324,-0.365386
2819.0000,1423.053033,1423.127184,-1.213270,2.126511,2.112064,-0.419626
2820.0000,1425.213995,1425.280644,-1.668026,2.192519,2.191711,-0.489301
2821.0000,1427.440995,1427.510918,-2.196076,2.266781,2.259158,-0.566202
2822.0000,1429.744168,1429.814106,-2.798940,2.344266,2.348332,-0.641973
2823.0000,1432.131160,1432.198167,-3.481691,2.425523,2.422978,-0.727909
2824.0000,1434.595920,1434.650990,-4.251815,2.499866,2.485864,-0.810093
2825.0000,1437.128886,1437.165412,-5.115231,2.562418,2.544602,-0.920981
2826.0000,1439.718910,1439.743564,-6.089522,2.623113,2.615350,-1.029982
2827.0000,1442.371247,1442.392704,-7.181260,2.685788,2.682630,-1.152074
2828.0000,1445.092203,1445.109298,-8.392194,2.755017,2.755155,-1.273760
2829.0000,1447.870865,1447.896838,-9.726750,2.803533,2.803663,-1.401416
2830.0000,1450.706355,1450.729196,-11.191535,2.869226,2.862910,-1.529806
2831.0000,1453.603689,1453.628390,-12.792491,2.917535,2.938304,-1.667474
2832.0000,1456.549757,1456.600879,-14.534303,2.979332,3.000563,-1.821384
2833.0000,1459.553193,1459.623228,-16.427120,3.037191,3.040607,-1.969069
2834.0000,1462.615930,1462.681699,-18.464372,3.082033,3.076029,-2.103167
2835.0000,1465.719987,1465.785796,-20.645766,3.124823,3.129253,-2.263082
2836.0000,1468.865717,1468.937498,-22.989333,3.162025,3.171964,-2.426091
2837.0000,1472.050339,1472.135780,-25.498045,3.199834,3.222819,-2.586051
2838.0000,1475.272690,1475.374389,-28.171414,3.240732,3.254295,-2.759463
2839.0000,1478.537318,1478.648208,-31.021545,3.283845,3.287106,-2.940679
2840.0000,1481.841603,1481.953888,-34.047150,3.330091,3.324113,-3.116211
2841.0000,1485.177397,1485.294043,-37.246172,3.354933,3.351273,-3.286585
2842.0000,1488.544389,1488.669288,-40.623000,3.382086,3.390628,-3.467167
2843.0000,1491.931521,1492.056650,-44.176583,3.400140,3.398055,-3.640930
2844.0000,1495.352638,1495.476329,-47.906055,3.432111,3.424473,-3.813331
2845.0000,1498.788161,1498.909053,-51.802811,3.445156,3.444087,-3.983649
2846.0000,1502.243895,1502.357401,-55.882659,3.469148,3.461840,-4.171077
2847.0000,1505.711723,1505.827265,-60.132980,3.464773,3.485967,-4.334348
2848.0000,1509.194529,1509.320362,-64.548259,3.485794,3.501052,-4.497383
2849.0000,1512.686841,1512.813138,-69.134874,3.495134,3.483238,-4.670145
2850.0000,1516.184249,1516.298024,-73.884614,3.501218,3.492294,-4.831288
2851.0000,1519.691109,1519.788595,-78.802744,3.513082,3.495283,-4.998121
2852.0000,1523.206485,1523.285532,-83.876367,3.512229,3.490134,-5.152419
2853.0000,1526.706725,1526.772038,-89.100031,3.497053,3.483229,-5.297189
2854.0000,1530.195133,1530.253117,-94.471032,3.483954,3.465671,-5.440484
2855.0000,1533.680635,1533.718090,-99.977435,3.483626,3.462039,-5.573983
2856.0000,1537.153546,1537.180623,-105.620409,3.455785,3.457313,-5.708105
2857.0000,1540.597997,1540.628571,-111.394411,3.437977,3.443964,-5.835082
2858.0000,1544.027185,1544.064679,-117.274834,3.425609,3.425920,-5.933994
2859.0000,1547.440089,1547.473468,-123.262494,3.401336,3.399788,-6.044507
2860.0000,1550.824068,1550.852835,-129.360292,3.365300,3.359791,-6.145991
2861.0000,1554.180161,1554.201122,-135.539518,3.339984,3.337219,-6.216475
2862.0000,1557.512094,1557.524305,-141.793388,3.322795,3.317600,-6.288095
2863.0000,1560.820530,1560.831211,-148.111991,3.292208,3.289931,-6.357609
2864.0000,1564.098356,1564.105367,-154.491396,3.258014,3.258637,-6.391650
2865.0000,1567.332051,1567.347371,-160.915253,3.214523,3.211273,-6.438863
2866.0000,1570.529597,1570.540234,-167.372847,3.172985,3.167510,-6.474046
2867.0000,1573.681620,1573.692840,-173.855664,3.123125,3.129513,-6.488412
2868.0000,1576.778423,1576.801280,-180.336067,3.077905,3.086508,-6.474578
2869.0000,1579.826123,1579.856758,-186.817234,3.017813,3.025185,-6.475619
2870.0000,1582.825043,1582.855940,-193.282786,2.972275,2.976890,-6.446044
2871.0000,1585.771008,1585.805945,-199.710409,2.917421,2.926765,-6.412882
2872.0000,1588.665618,1588.708600,-206.098821,2.869735,2.870813,-6.358087
2873.0000,1591.511546,1591.544912,-212.426738,2.814923,2.804250,-6.295885
2874.0000,1594.297908,1594.325587,-218.684497,2.758759,2.753309,-6.220653
2875.0000,1597.026814,1597.038585,-224.858452,2.695377,2.673650,-6.115252
2876.0000,1599.679517,1599.688728,-230.924967,2.611380,2.626896,-6.022926
2877.0000,1602.260491,1602.279207,-236.884930,2.547766,2.551525,-5.899779
2878.0000,1604.769621,1604.792969,-242.723083,2.469591,2.470742,-5.768572
2879.0000,1607.209429,1607.238840,-248.418227,2.405104,2.412770,-5.616494
2880.0000,1609.573262,1609.613829,-253.967160,2.339812,2.337112,-5.479738
2881.0000,1611.868972,1611.904885,-259.363592,2.254776,2.253887,-5.315376
2882.0000,1614.091612,1614.125164,-264.586920,2.178797,2.188460,-5.129852
2883.0000,1616.229955,1616.279715,-269.617830,2.101585,2.107073,-4.938043
2884.0000,1618.299570,1618.344480,-274.450344,2.024472,2.021758,-4.726003
2885.0000,1620.286846,1620.317722,-279.071525,1.948596,1.925401,-4.511473
2886.0000,1622.191510,1622.206020,-283.473912,1.859577,1.842890,-4.282049
2887.0000,1624.009371,1624.016744,-287.635118,1.767497,1.782095,-4.038372
2888.0000,1625.733783,1625.749722,-291.554847,1.682668,1.682002,-3.792899
2889.0000,1627.376073,1627.389942,-295.229783,1.598980,1.603215,-3.548464
2890.0000,1628.934853,1628.948767,-298.643738,1.511682,1.513495,-3.280466
2891.0000,1630.404388,1630.414718,-301.791239,1.423269,1.419427,-3.008472
2892.0000,1631.781372,1631.787990,-304.656264,1.335039,1.329406,-2.723261
2893.0000,1633.072708,1633.071213,-307.247058,1.243766,1.243243,-2.448102
2894.0000,1634.268126,1634.267143,-309.545480,1.145148,1.149649,-2.155635
2895.0000,1635.369811,1635.372493,-311.556337,1.057427,1.059706,-1.856291
2896.0000,1636.381055,1636.383022,-313.261572,0.970383,0.967252,-1.549012
2897.0000,1637.313885,1637.301224,-314.660012,0.892828,0.870898,-1.242568
2898.0000,1638.162500,1638.129448,-315.753100,0.796436,0.783389,-0.939363
2899.0000,1638.908755,1638.862606,-316.537194,0.700523,0.690842,-0.620839
2900.0000,1639.561278,1639.508847,-317.005350,0.605479,0.608679,-0.313590
2901.0000,1640.113245,1640.059163,-317.166866,0.495070,0.496931,-0.007369
2902.0000,1640.560203,1640.512666,-317.019974,0.404277,0.401617,0.299961
2903.0000,1640.918820,1640.872819,-316.557708,0.306932,0.315370,0.620805
2904.0000,1641.183340,1641.138342,-315.784599,0.221557,0.221681,0.932723
2905.0000,1641.355637,1641.316882,-314.691808,0.130996,0.118855,1.250961
2906.0000,1641.443555,1641.395274,-313.287718,0.043963,0.032834,1.555568
2907.0000,1641.433103,1641.381537,-311.580716,-0.060128,-0.062778,1.848514
2908.0000,1641.331502,1641.266209,-309.583216,-0.144798,-0.160970,2.143871
2909.0000,1641.125864,1641.058002,-307.291494,-0.253754,-0.256502,2.439009
